YEAR;TMAX;TMIN;TMED
1997;28.3;15.3;21.8
1997;22.1;8.8;15.5
1997;18.7;6.5;12.6
1998;20.5;8.6;14.6
1998;26;10.7;18.4
1998;28.5;16.8;22.6
1998;29.5;16;22.7
1998;30;15.1;22.5
1998;21.3;9.8;15.5
1998;26.6;7.7;17.1
1998;29.4;10.9;20.1
1998;27.6;13.8;20.7
1998;28.3;15.4;21.8
1998;30.7;17.2;24
1998;20.7;12.8;16.8
1998;22.2;7.8;15
1998;27.4;11.5;19.5
1998;30;16;23
1998;28.3;15.6;22
1998;22.1;14.8;18.5
1998;25.2;8.3;16.8
1998;27.5;13.2;20.4
1998;21.4;15.2;18.3
1998;25;17.4;21.2
1998;23.5;9.7;16.6
1998;24.4;12;18.2
1998;24.5;14.5;19.5
1998;27.8;12.8;20.3
1998;30.5;16.9;23.7
1998;27;15.6;21.3
1998;22.4;11.5;17
1998;25;10.8;17.9
1998;28.5;12.2;20.4
1998;31.6;15;23.3
1998;20.4;11;15.7
1998;17.5;7.7;12.6
1998;15;9.5;12.3
1998;17;11.5;14.3
1998;26;13;19.5
1998;27.5;17;22.3
1998;20;10;15
1998;23.5;10;16.8
1998;19.9;14;17
1998;18.1;9.3;13.7
1998;17;8.5;12.8
1998;23;6;14.5
1998;25.2;8.5;16.9
1998;29.2;12.6;20.9
1998;27.4;15.6;21.5
1998;27.5;17;22.3
1998;28;19;23.5
1998;23.5;19.5;21.5
1998;24.5;19.6;22
1998;22.5;16.5;19.5
1998;19;14;16.5
1998;21.5;10;15.8
1998;23.2;12.5;17.9
1998;25.5;14;19.8
1998;28;15;21.5
1998;30.3;14.5;22.4
1998;28.6;10.7;19.6
1998;29.6;14.4;22
1998;29.8;15;22.4
1998;26.5;14.2;20.4
1998;31;15.8;23.4
1998;31.1;17.1;24.1
1998;23;16;19.5
1998;25;14.2;19.6
1998;26;13;19.5
1998;26.5;9;17.8
1998;25.4;13.1;19.3
1998;18.1;8.6;13.4
1998;20;4.5;12.3
1998;22;10.8;16.4
1998;25.6;8;16.8
1998;25.3;8.6;17
1998;23.7;7.7;15.7
1998;24;8.3;16.1
1998;23.2;13.6;18.4
1998;24.5;15.1;19.8
1998;28.5;17.9;23.2
1998;26;15;20.5
1998;26;11.5;18.8
1998;27.2;14.5;20.9
1998;26;14.1;20
1998;17.5;7.9;12.7
1998;16;6.6;11.3
1998;21;7.1;14.1
1998;21.3;11.7;16.5
1998;23.9;10.3;17.1
1998;26.5;9;17.8
1998;28.5;12.6;20.5
1998;19.5;9.9;14.7
1998;21.5;5.4;13.4
1998;25.5;6.7;16.1
1998;25.5;9.5;17.5
1998;24.5;10.5;17.5
1998;25.4;13.5;19.5
1998;24.5;11.9;18.2
1998;18;14.2;16.1
1998;17.5;11.8;14.6
1998;19.6;5.5;12.6
1998;15.3;12.4;13.9
1998;22.3;10.5;16.4
1998;21;13;17
1998;18.5;15;16.8
1998;17;13;15
1998;15;12;13.5
1998;16;12;14
1998;17;12.4;14.7
1998;17.7;9.5;13.6
1998;21;9;15
1998;21.5;8.4;14.9
1998;22.6;10.3;16.5
1998;20.6;14.6;17.6
1998;20.5;14.1;17.3
1998;20.5;14.2;17.4
1998;20.4;13.3;16.9
1998;17.1;14;15.6
1998;14.5;12.3;13.4
1998;14.6;12.6;13.6
1998;14.5;12;13.3
1998;16.4;12;14.2
1998;14.5;7.5;11
1998;14;6.5;10.3
1998;17.5;8;12.8
1998;17.2;7.4;12.3
1998;18.5;8.7;13.6
1998;20.2;10.3;15.3
1998;18.5;9.6;14.1
1998;21.4;11.7;16.6
1998;18.3;9;13.7
1998;18.6;6;12.3
1998;17.3;11.6;14.5
1998;16;7.1;11.6
1998;14;4.8;9.4
1998;12.5;6;9.3
1998;15;4.4;9.7
1998;15.5;3;9.3
1998;20;6;13
1998;18;7.8;12.9
1998;20;8.8;14.4
1998;13.2;8;10.6
1998;13.5;7.7;10.6
1998;17.2;12.2;14.7
1998;15.5;11.7;13.6
1998;16.1;11;13.6
1998;14.5;8.5;11.5
1998;13.4;10.6;12
1998;12.5;5.4;9
1998;13.5;3.2;8.4
1998;15;6.3;10.7
1998;16.4;6;11.2
1998;16.5;4.5;10.5
1998;13.5;7.3;10.4
1998;14;2.4;8.2
1998;14.2;4.5;9.4
1998;16.5;6.2;11.4
1998;16.7;7.7;12.2
1998;15.9;10.6;13.3
1998;15;5.2;10.1
1998;17.1;1.8;9.5
1998;14.5;2;8.3
1998;10.5;2.4;6.5
1998;11.3;-0.8;5.3
1998;11.5;3.6;7.6
1998;11;-1;5
1998;12;4.5;8.3
1998;13;9.5;11.3
1998;13;8.6;10.8
1998;12.7;7.6;10.2
1998;13.2;4.7;9
1998;12;3.9;8
1998;13;5;9
1998;17.5;2.5;10
1998;15.5;3.7;9.6
1998;13;6.1;9.6
1998;13.1;2.5;7.8
1998;16.2;3.4;9.8
1998;11.5;6;8.8
1998;11.5;0;5.8
1998;12;5;8.5
1998;12.5;5.3;8.9
1998;13.5;7.7;10.6
1998;14.8;1.9;8.4
1998;16.2;4.2;10.2
1998;16.5;7;11.8
1998;13;10.1;11.6
1998;13.7;9.8;11.8
1998;15;5.5;10.3
1998;14.5;5.2;9.9
1998;13;0.3;6.7
1998;15;2;8.5
1998;17.1;4.1;10.6
1998;16;3;9.5
1998;17.4;3.5;10.5
1998;14.1;6.7;10.4
1998;14;9.4;11.7
1998;13.2;6.6;9.9
1998;11.7;9;10.4
1998;15.5;6.7;11.1
1998;14.5;4.9;9.7
1998;17.1;5.4;11.3
1998;17.5;4.5;11
1998;12;3;7.5
1998;13.3;4;8.7
1998;15;8;11.5
1998;14.5;11.5;13
1998;13.5;10;11.8
1998;16;8.5;12.3
1998;16.3;7;11.7
1998;15.5;2.7;9.1
1998;16.7;1.9;9.3
1998;18.6;3.3;11
1998;17.2;5.6;11.4
1998;14.2;3.9;9.1
1998;16.5;6;11.3
1998;16.6;3.4;10
1998;10.2;5.6;7.9
1998;11.2;6.2;8.7
1998;12.5;6;9.3
1998;17;5.9;11.5
1998;17;10;13.5
1998;17.5;4;10.8
1998;12.2;7.4;9.8
1998;12;2;7
1998;13;-1.2;5.9
1998;16;3.2;9.6
1998;19.5;1.5;10.5
1998;19;8.5;13.8
1998;18.6;1.3;10
1998;15;5;10
1998;16.2;0.2;8.2
1998;15;5;10
1998;11.5;-0.7;5.4
1998;14;-1.4;6.3
1998;13.5;-2.5;5.5
1998;16;6;11
1998;15.6;3.3;9.5
1998;17.4;0.6;9
1998;19.5;-0.8;9.4
1998;20.6;3;11.8
1998;20.8;6.4;13.6
1998;15.2;4;9.6
1998;16.1;0;8.1
1998;15.6;5;10.3
1998;15.5;3.3;9.4
1998;12;7.8;9.9
1998;17.5;5.8;11.7
1998;16;3.2;9.6
1998;18;0.5;9.3
1998;22;2;12
1998;20.6;6.8;13.7
1998;14.4;6.6;10.5
1998;17.8;0.7;9.3
1998;18.4;5.3;11.9
1998;21.6;10.5;16.1
1998;17.1;5;11.1
1998;11.6;2;6.8
1998;15.5;-1.8;6.9
1998;19;0.5;9.8
1998;22;6.8;14.4
1998;11;5.3;8.2
1998;9;1.7;5.4
1998;8.5;1;4.8
1998;11.4;2.5;7
1998;15.5;1.1;8.3
1998;16.3;7.5;11.9
1998;16.6;11;13.8
1998;17.7;10.5;14.1
1998;22;5.2;13.6
1998;13.6;11;12.3
1998;12;7.5;9.8
1998;11.5;4.5;8
1998;19;0.7;9.9
1998;21.5;7.2;14.4
1998;16.5;8;12.3
1998;20.5;2.8;11.7
1998;19;9.5;14.3
1998;16.5;10;13.3
1998;17.8;3.9;10.9
1998;19.4;7.9;13.7
1998;22.4;2.7;12.6
1998;24;9.3;16.7
1998;24.7;8.7;16.7
1998;23.4;12;17.7
1998;24;8.5;16.3
1998;17;6.5;11.8
1998;18.5;6;12.3
1998;23;6;14.5
1998;29.5;12.2;20.9
1998;20.5;8.6;14.6
1998;22.4;5.6;14
1998;26.3;10;18.2
1998;26.5;13.7;20.1
1998;28;15;21.5
1998;27.3;10.8;19.1
1998;21.5;16.6;19.1
1998;16.6;6.2;11.4
1998;19;2;10.5
1998;22.5;6.9;14.7
1998;25.5;9.9;17.7
1998;20.5;11;15.8
1998;21.5;6.3;13.9
1998;19;2.2;10.6
1998;24;2.8;13.4
1998;18.6;4.5;11.6
1998;20;2;11
1998;20.7;8.7;14.7
1998;22;12.7;17.4
1998;26.4;10.8;18.6
1998;19;7.8;13.4
1998;16;5.7;10.9
1998;17.1;8.5;12.8
1998;18.6;9.7;14.2
1998;21.5;11.4;16.5
1998;24;5.7;14.9
1998;23.5;12;17.8
1998;23.5;14.4;19
1998;28.9;10.6;19.8
1998;25.8;15;20.4
1998;17.7;7.3;12.5
1998;18.1;6.5;12.3
1998;20.2;5.8;13
1998;25.8;5.8;15.8
1998;26.2;10.3;18.3
1998;30.9;13.9;22.4
1998;30.9;13.5;22.2
1998;30.9;15.6;23.3
1998;29.7;16.4;23.1
1998;17.7;9;13.4
1998;24.6;4.3;14.5
1998;30.9;12.5;21.7
1998;29.7;15.3;22.5
1998;24.9;10;17.5
1998;29.7;10.5;20.1
1998;32.8;8.7;20.8
1998;36.6;16.6;26.6
1998;32;11.7;21.9
1998;30;12.8;21.4
1998;25.7;12.7;19.2
1998;17.6;6;11.8
1998;23;3.6;13.3
1998;24.9;11.3;18.1
1998;27;9.5;18.3
1998;24.2;9.8;17
1998;29.8;10;19.9
1998;33.2;12.3;22.8
1998;22.3;12.5;17.4
1998;18.3;13;15.6
1998;27.3;11;19.1
1998;30.8;14.8;22.8
1998;21.9;14.1;18
1998;23.2;10.3;16.8
1998;28.4;6.8;17.6
1998;29.9;12.7;21.3
1998;23.9;15.2;19.5
1998;20.5;12.2;16.4
1998;25;5.6;15.3
1998;30.8;13;21.9
1998;32.5;11.5;22
1998;34.9;19.8;27.4
1998;36.5;18;27.3
1998;37.2;21;29.1
1998;23.5;17.1;20.3
1998;19.8;14.8;17.3
1998;26.7;12;19.4
1998;22.1;11.8;17
1999;30;11;20.5
1999;22.9;13;18
1999;30.9;9.6;20.3
1999;25;11.5;18.3
1999;26.5;6.9;16.7
1999;28.6;10.3;19.5
1999;28.1;12.9;20.5
1999;28.8;14.7;21.8
1999;17.9;9.5;13.7
1999;20.5;5.8;13.2
1999;25;5.6;15.3
1999;27.7;11.7;19.7
1999;22;13.2;17.6
1999;21.1;7.2;14.2
1999;28.2;12;20.1
1999;33.6;13;23.3
1999;32;14.6;23.3
1999;30.4;16.6;23.5
1999;27.2;16.6;21.9
1999;31.4;17.5;24.5
1999;34;14.5;24.3
1999;28.8;17.8;23.3
1999;30;17.2;23.6
1999;25;18.3;21.7
1999;23.6;12;17.8
1999;25.3;10.6;18
1999;27.1;17;22.1
1999;25.3;17.6;21.5
1999;27.6;13;20.3
1999;31.1;17.1;24.1
1999;20;14;17
1999;21;7.5;14.3
1999;24.1;10;17.1
1999;27;13;20
1999;28.7;7;17.9
1999;32.1;11;21.6
1999;34;17;25.5
1999;22.5;10.5;16.5
1999;29;7.6;18.3
1999;26.4;8.5;17.5
1999;27;14;20.5
1999;22.3;7;14.7
1999;22.4;9.5;16
1999;28.8;12;20.4
1999;21;12;16.5
1999;28.2;12.7;20.5
1999;28.3;12.7;20.5
1999;31.7;16;23.9
1999;25.2;15;20.1
1999;34.7;13.3;24
1999;28;19;23.5
1999;26;14.5;20.3
1999;27.9;16.6;22.3
1999;30.8;19;24.9
1999;33.7;14.3;24
1999;31.1;18.7;24.9
1999;30.8;16.1;23.5
1999;29;20;24.5
1999;29.2;19.8;24.5
1999;30.7;16;23.4
1999;28;8.4;18.2
1999;28;9;18.5
1999;30.8;16.8;23.8
1999;29;18.7;23.9
1999;29.2;20.5;24.9
1999;25;20;22.5
1999;27.9;20;24
1999;23.5;13.3;18.4
1999;22;14.3;18.1
1999;19;11.2;15.1
1999;22.5;7.1;14.8
1999;24.9;11.9;18.4
1999;25;16.6;20.8
1999;26.2;19.1;22.7
1999;24.7;16.7;20.7
1999;24.8;16;20.4
1999;20;11.6;15.8
1999;21.7;12;16.9
1999;24.9;9;17
1999;25;13.5;19.3
1999;26.7;16.5;21.6
1999;30;16.2;23.1
1999;23;12.6;17.8
1999;16.6;10.2;13.4
1999;23;5;14
1999;17;9;13
1999;19;11.6;15.3
1999;19;10.2;14.8
1999;19;8.7;13.9
1999;18;7.8;12.9
1999;19;4.5;11.8
1999;19;6;12.5
1999;19.5;7.5;13.5
1999;20;12;16
1999;19;10.2;14.6
1999;17.1;5.9;11.5
1999;19.7;3.5;11.6
1999;19.6;5;12.3
1999;18.5;5.2;11.9
1999;20;4.2;12.1
1999;19;11.6;15.3
1999;20.5;12.3;16.4
1999;22.5;7.7;15.1
1999;23.5;10.7;17.1
1999;16;5.8;10.9
1999;12;4.3;8.1
1999;19;4.5;11.8
1999;18;8;13
1999;18;4.7;11.4
1999;23;6.1;14.6
1999;23.5;9.5;16.5
1999;23.6;11;17.3
1999;21.4;12.2;16.8
1999;13.7;7.5;10.6
1999;14.5;7;10.8
1999;16;7.3;11.6
1999;14.7;10.9;12.8
1999;16.5;9.4;12.9
1999;17;12;14.5
1999;19.5;10.5;15
1999;19;13;16
1999;18.5;13;15.8
1999;18.7;13.1;15.9
1999;15.8;5.2;10.5
1999;17.7;4.8;11.3
1999;15;8.2;11.6
1999;16.6;6.6;11.6
1999;20.6;5.8;13.2
1999;20.7;6.6;13.7
1999;20.1;10.2;15.1
1999;15;7;11
1999;16.2;3.6;9.9
1999;16;3.4;9.7
1999;16.5;3.7;10.1
1999;18.6;7.5;13.1
1999;17;8;12.5
1999;11.6;3.8;7.7
1999;9.2;4.3;6.8
1999;12.6;2.6;7.6
1999;13;1.5;7.3
1999;14;1.9;7.9
1999;17.6;7;12.3
1999;14;8.6;11.3
1999;13;1.9;7.4
1999;14.5;3;8.8
1999;17;7;12
1999;13;2.2;7.6
1999;14;6;10
1999;14;8;11
1999;11.5;7.5;9.5
1999;11.6;7.9;9.8
1999;12.5;3.2;7.8
1999;9.4;3.3;6.3
1999;10.6;2;6.3
1999;9.6;1.2;5.4
1999;10.2;0;5.1
1999;12;0.5;6.3
1999;13.5;5.2;9.4
1999;11.7;0.7;6.2
1999;12.5;6.4;9.4
1999;10.7;4.7;7.7
1999;19.5;2.5;11
1999;13;5.5;9.3
1999;16;2.5;9.3
1999;13.6;2;7.8
1999;15.4;10;12.7
1999;11.6;5.2;8.4
1999;10;-1.1;4.4
1999;11.6;2.7;7.2
1999;11.2;3;7.1
1999;15.2;7.6;11.4
1999;12.5;6;9.3
1999;14.6;3;8.8
1999;14.8;5.1;9.9
1999;13;5;9
1999;14.5;2.4;8.4
1999;11;5;8
1999;12;6;9
1999;7.6;3.5;5.6
1999;8;2;5
1999;9.5;-0.5;4.5
1999;9.6;4.1;6.9
1999;7.2;5.3;6.3
1999;8;3.3;5.7
1999;11.5;2.9;7.2
1999;14;0.7;7.4
1999;14;2.6;8.3
1999;15.1;0.3;7.7
1999;12.4;-0.8;5.8
1999;9;1.5;5.3
1999;14;5;9.5
1999;14;10.5;12.3
1999;14.7;9.2;12
1999;9.2;6.9;8.1
1999;7.7;6.5;7.1
1999;7.5;5.4;6.5
1999;7.6;1.8;4.7
1999;9.9;0.7;5.3
1999;9.6;3.6;6.6
1999;8.5;4;6.3
1999;10.6;5;7.8
1999;12.5;4;8.3
1999;12;0;6
1999;13.5;2.5;8
1999;20.6;6.5;13.6
1999;23.5;8.5;16
1999;16.3;7.2;11.8
1999;12;0.5;6.3
1999;14;2.5;8.3
1999;13;7.5;10.3
1999;11.6;5;8.3
1999;14.1;1.5;7.8
1999;19.3;6.8;13
1999;18.6;5.2;11.9
1999;18;5.6;11.8
1999;19.5;11.3;15.4
1999;20.2;10.3;15.3
1999;14;6;10
1999;9.6;3;6.3
1999;8;0;4
1999;23.5;6.5;15
1999;19.5;8.6;14.1
1999;17;3.9;10.4
1999;11;3;7
1999;6.2;0.2;3.2
1999;6;-1.1;2.5
1999;9.6;-2;3.8
1999;10.5;-3;3.8
1999;14.6;4.2;9.4
1999;18;2.9;10.4
1999;21.5;8.8;15.1
1999;19.6;10.9;15.3
1999;14;6;10
1999;10.5;-0.5;5
1999;13;-2.5;5.3
1999;8.8;3.3;6.1
1999;11.2;7.9;9.6
1999;17.1;5.2;11.1
1999;20.6;4.5;12.6
1999;21.3;8.4;14.8
1999;18;6.6;12.3
1999;16.4;10.4;13.4
1999;17;9.7;13.4
1999;17.5;3.6;10.6
1999;17;4.2;10.6
1999;15.5;7.4;11.4
1999;13.5;6.5;10
1999;16.6;8.5;12.6
1999;19.1;7.9;13.5
1999;15.8;9.4;12.6
1999;14.5;4;9.3
1999;12.4;1.2;6.8
1999;11;1.8;6.4
1999;10;5;7.5
1999;15;2.5;8.8
1999;15.5;10;12.8
1999;16.5;5.2;10.9
1999;18.5;4.4;11.4
1999;15;5.6;10.3
1999;20;4.2;12.1
1999;17.5;6;11.8
1999;15.4;0.5;7.9
1999;21.2;3.6;12.4
1999;19.4;5.5;12.4
1999;18.5;6.6;12.6
1999;18.2;8.7;13.5
1999;19.4;10;14.7
1999;16.6;9;12.8
1999;18.4;5;11.7
1999;17.5;4.1;10.8
1999;21.5;8;14.8
1999;17.5;1.3;9.4
1999;20;5;12.5
1999;10.5;4.6;7.6
1999;8.5;1.6;5.1
1999;12;-0.5;5.8
1999;13;4.6;8.8
1999;13;1.8;7.4
1999;19;5.7;12.4
1999;17.4;10;13.7
1999;17;8.9;12.9
1999;18.2;5.4;11.8
1999;18.5;8;13.3
1999;19.5;9.5;14.5
1999;15.5;10.7;13.1
1999;17;7;12
1999;17;0.7;8.9
1999;21;8.1;14.6
1999;24;5.5;14.8
1999;23.4;7;15.2
1999;28.2;7.9;18.1
1999;29.5;9.4;19.5
1999;22.8;13.2;18
1999;19.5;8.2;13.9
1999;20.6;5.3;13
1999;23;12.5;17.8
1999;22.4;12.2;17.3
1999;24.5;14;19.3
1999;27.5;15;21.3
1999;22.5;14;18.3
1999;15.5;12.4;13.9
1999;17;9.6;13.3
1999;18.5;11;14.8
1999;22.5;12;17.3
1999;22;12.8;17.4
1999;17.6;13;15.3
1999;14.4;9.2;11.8
1999;16.5;4.6;10.6
1999;22.7;6;14.4
1999;23.1;8;15.6
1999;18.5;8.7;13.6
1999;13;6.9;9.9
1999;14;4.5;9.3
1999;20;2;11
1999;26;7.1;16.5
1999;21.5;6.6;14.1
1999;23.5;7.5;15.5
1999;25.2;11;18.1
1999;26.2;13;19.6
1999;29;15.3;22.1
1999;28.4;15.2;21.8
1999;24.7;13.3;19
1999;24.6;13.2;18.9
1999;22;9;15.5
1999;22.5;7.4;14.9
1999;16.5;7.3;11.9
1999;22.5;12.9;17.7
1999;22.5;15.2;18.9
1999;24;15;19.5
1999;27;13.9;20.5
1999;31;15;23
1999;33;19;26
1999;23.2;13.6;18.4
1999;23.5;13.4;18.5
1999;27.2;17.2;22.2
1999;24;17;20.5
1999;20;17.1;18.6
1999;29;13.5;21.3
1999;15.6;7;11.3
1999;20;4;12
1999;24.5;5;14.8
1999;27;8.5;17.8
1999;25;12.5;18.8
1999;31;15;23
1999;30;15;22.5
1999;31.6;11.5;21.6
1999;30.6;15.5;23.1
1999;27;16.6;21.8
1999;28.5;15.3;21.9
1999;34;9.8;21.9
1999;32;17.6;24.8
1999;25;17.4;21.2
1999;26.9;14;20.5
1999;25;10.2;17.6
1999;30;13;21.5
1999;19.5;7.9;13.7
1999;25;6;15.5
1999;26.6;15;20.8
1999;31;13.5;22.3
1999;35;18;26.5
1999;28.2;14.7;21.5
1999;30.4;14.6;22.5
1999;26;17.9;22
1999;25.4;9.8;17.6
1999;31;11;21
2000;34;16.6;25.3
2000;34;16;25
2000;32.5;15.2;23.9
2000;33.1;13;23.1
2000;33;17.3;25.2
2000;28;11.6;19.8
2000;31.6;16.8;24.2
2000;23.7;17.2;20.5
2000;32.4;15.2;23.8
2000;28.8;18.1;23.5
2000;32.9;16.5;24.7
2000;30.8;17.3;24.1
2000;30.5;15.4;23
2000;27.9;17.1;22.5
2000;28.3;15.1;21.7
2000;29;17.4;23.2
2000;26.5;11.9;19.2
2000;32.8;11;21.9
2000;35.4;17;26.2
2000;35.6;21.3;28.5
2000;29.7;16;22.9
2000;24;10.3;17.2
2000;27.2;11.9;19.6
2000;24.7;15.9;20.3
2000;25.6;10.2;17.9
2000;28.5;10.7;19.6
2000;29.5;14.5;22
2000;29.9;16.6;23.3
2000;30.4;17.4;23.9
2000;33.4;16.2;24.8
2000;29.5;17.2;23.4
2000;29.8;19.2;24.5
2000;25.5;17;21.3
2000;25;10;17.5
2000;32.5;14.5;23.5
2000;32;18;25
2000;26.6;16;21.3
2000;29;18;23.5
2000;27.5;16.5;22
2000;28;18.5;23.3
2000;29;15.5;22.3
2000;29;17.5;23.3
2000;20.6;15.5;18.1
2000;21.8;11;16.4
2000;21;9.5;15.3
2000;22.6;7;14.8
2000;24.8;12.5;18.7
2000;25;15;20
2000;27;17;22
2000;27;17;22
2000;25.5;17;21.3
2000;27.5;12;19.8
2000;28;13;20.5
2000;29.5;17;23.3
2000;28;15.5;21.8
2000;28;19;23.5
2000;25.6;19.4;22.5
2000;23;17.2;20.1
2000;20.6;10.5;15.6
2000;25.6;9.8;17.7
2000;25.6;10.7;18.1
2000;23.6;15.5;19.5
2000;28;15.7;21.9
2000;28;15.7;21.9
2000;28;15.7;21.9
2000;28;15.7;21.9
2000;25;11.4;18.2
2000;24.5;12.7;18.6
2000;22.6;15.7;19.1
2000;25.5;15.5;20.5
2000;26.6;14;20.3
2000;26;16;21
2000;25.7;16.5;21.1
2000;26.8;14.8;20.8
2000;28.7;15.5;22.1
2000;22.6;14.9;18.8
2000;20.5;9.2;14.9
2000;23.6;8.4;16
2000;26.1;9.4;17.8
2000;24.3;14.4;19.3
2000;19.5;12;15.8
2000;22.5;7.2;14.9
2000;23;14.5;18.8
2000;19;10.8;14.9
2000;22.6;9;15.8
2000;21.5;12;16.8
2000;15.2;9;12.1
2000;17;5.1;11.1
2000;21.5;5.6;13.6
2000;22.5;7.2;14.9
2000;17.4;9.6;13.5
2000;19.8;4.4;12.1
2000;21.4;6.5;14
2000;23;8.4;15.7
2000;22;8.9;15.5
2000;24.5;14.7;19.6
2000;22.5;13.7;18.1
2000;20;7.2;13.6
2000;23.5;7;15.3
2000;22;13.5;17.8
2000;20;9;14.5
2000;16.9;3.4;10.2
2000;18.6;4.2;11.4
2000;21;8.5;14.8
2000;19.5;10.2;14.9
2000;19;10.5;14.8
2000;17.7;10.2;14
2000;17;6.3;11.7
2000;18;5;11.5
2000;18;8;13
2000;19.9;5.9;12.9
2000;23.9;6.1;15
2000;24.3;6.9;15.6
2000;27.2;9.7;18.5
2000;26.5;10.3;18.4
2000;23.9;12.5;18.2
2000;18.7;5.8;12.3
2000;16.6;9.5;13.1
2000;22.3;6;14.2
2000;18.8;12;15.4
2000;17.6;10.4;14
2000;15;11;13
2000;14.7;6.4;10.6
2000;12.4;5.5;8.9
2000;10.7;4.8;7.8
2000;11;6;8.5
2000;15.4;2.4;8.9
2000;13;6.8;9.9
2000;15.5;2.7;9.1
2000;14;5.5;9.8
2000;14.2;0.4;7.3
2000;16.1;2.5;9.3
2000;20.3;5.3;12.8
2000;20;6.4;13.2
2000;13.9;9.4;11.6
2000;16.5;12;14.3
2000;15;11.7;13.4
2000;15;8;11.5
2000;14.1;4;9.1
2000;16;2.3;9.1
2000;15;7.5;11.3
2000;18.6;8;13.3
2000;15.6;8;11.8
2000;15;2;8.5
2000;18;9;13.5
2000;17;10;13.5
2000;16.1;7.7;11.9
2000;14.5;6.5;10.5
2000;16.6;1.6;9.1
2000;16.1;8.9;12.5
2000;12.9;8.6;10.8
2000;9;3.5;6.3
2000;10;2.4;6.2
2000;14;2.5;8.3
2000;17;6.5;11.8
2000;20;8.5;14.3
2000;17;10;13.5
2000;14.1;3.5;8.8
2000;15;-0.3;7.4
2000;15;3.6;9.3
2000;13.5;6.5;10
2000;13.5;10.5;12
2000;12;8;10
2000;14.5;7;10.8
2000;17.6;11.1;14.4
2000;19.4;13.2;16.3
2000;14.3;7.1;10.7
2000;10;5;7.5
2000;10;0.6;5.3
2000;10.1;0.5;5.3
2000;8.5;4;6.3
2000;11.6;6;8.8
2000;10.5;1.5;6
2000;13.7;3.2;8.5
2000;15;3.6;9.3
2000;10.5;7.5;9
2000;13;7;10
2000;16;4;10
2000;11.9;4.5;8.2
2000;12.5;8.2;10.4
2000;13.8;3.5;8.7
2000;12;3;7.5
2000;12;7.7;9.9
2000;10.4;3;6.7
2000;12.5;0.5;6.5
2000;15.5;6.9;11.2
2000;14.5;2.7;8.6
2000;17;8.2;12.6
2000;10.5;6;8.3
2000;6.5;3;4.8
2000;7;1;4
2000;6.5;1.7;4.1
2000;7.8;2.2;5
2000;7.1;2.2;4.7
2000;6;-0.3;2.9
2000;6.5;-1.3;2.6
2000;5;3;4
2000;8.1;2.2;5.2
2000;10.5;-1.5;4.5
2000;8;1.5;4.8
2000;8;3;5.5
2000;11.5;2;6.8
2000;11;5;8
2000;8.5;1.5;5
2000;11.6;-1.5;5.1
2000;16.4;2;9.2
2000;11;3;7
2000;12.4;0;6.2
2000;15.7;0;7.9
2000;14.5;1;7.8
2000;12.5;0;6.3
2000;9.2;1.1;5.2
2000;11.5;5.9;8.7
2000;14;7.2;10.6
2000;12.7;3.6;8.2
2000;11.7;0;5.9
2000;12;-1.3;5.4
2000;16.5;4;10.3
2000;16.5;9.5;13
2000;17.4;6.8;12.1
2000;10.6;4.1;7.4
2000;10;2.2;6.1
2000;8.2;-1.1;3.6
2000;10.1;0;5.1
2000;14.8;-1.4;6.7
2000;11.9;-1;5.5
2000;14.7;-0.7;7
2000;15;3.8;9.4
2000;17.7;1.2;9.5
2000;17.4;6.1;11.8
2000;20;1.7;10.9
2000;14.1;6.4;10.3
2000;12.2;3.8;8
2000;9.6;7.5;8.6
2000;10.4;7.5;9
2000;11.6;7.1;9.4
2000;10.2;5.8;8
2000;13;6.4;9.7
2000;12.2;2.2;7.2
2000;8.4;2.2;5.3
2000;11;-0.3;5.4
2000;11;1.4;6.2
2000;7;0.4;3.7
2000;10.6;4;7.3
2000;15;1.5;8.3
2000;14;1.5;7.8
2000;14.6;1;7.8
2000;19.6;2.7;11.2
2000;14.2;4.2;9.2
2000;19.1;3.8;11.5
2000;17;8.3;12.7
2000;13.5;3.4;8.5
2000;8.7;2.9;5.8
2000;16;8.5;12.3
2000;14.7;6;10.4
2000;10;0.5;5.3
2000;8;0.1;4.1
2000;8;0.5;4.3
2000;11.6;4.5;8.1
2000;14;2.5;8.3
2000;15.5;6.5;11
2000;18.9;9.7;14.3
2000;20;5.2;12.6
2000;13.5;6.9;10.2
2000;11.6;7.7;9.7
2000;16.2;2.4;9.3
2000;13;6.8;9.9
2000;7.9;2.9;5.4
2000;15.5;-0.7;7.4
2000;19;5.4;12.2
2000;22.5;7;14.8
2000;22.5;7.2;14.9
2000;21.5;7.7;14.6
2000;13.5;9;11.3
2000;14.5;7;10.8
2000;11.2;4.3;7.8
2000;9;8.8;8.9
2000;13.3;8.5;10.9
2000;11.6;6.5;9.1
2000;16.4;9.1;12.8
2000;16.6;7.2;11.9
2000;17.5;7.8;12.7
2000;15;8.6;11.8
2000;21.5;6;13.8
2000;23;9.8;16.4
2000;18;7.6;12.8
2000;18;2.7;10.4
2000;16;2;9
2000;13.5;6.5;10
2000;15.5;8.5;12
2000;22.9;11.8;17.4
2000;23.8;6;14.9
2000;24.6;13;18.8
2000;20.5;11.6;16.1
2000;28.5;13.2;20.9
2000;21;8.7;14.9
2000;13.5;6;9.8
2000;16.6;3.9;10.3
